age,annual_income,total_debt,credit_limit,current_balance,num_late_payments_12m,employment_years,credit_risk
30.0,25409.19,35452.5,3900.0,1786.56,0.0,5.3,0
24.0,52668.56,9138.89,14800.0,5961.7,0.0,3.0,1
53.0,129649.0,116125.49,50000.0,3198.18,1.0,14.1,0
64.0,70072.98,88881.74,26900.0,5139.18,1.0,,0
68.0,28321.96,48745.38,8600.0,3099.33,1.0,21.0,0
26.0,30203.2,39592.98,6800.0,1370.32,1.0,7.7,0
49.0,34721.1,,10100.0,2230.31,0.0,18.6,0
28.0,98693.92,243376.48,31500.0,13365.97,1.0,8.1,0
25.0,91667.6,157715.86,41200.0,8687.33,0.0,0.8,0
50.0,15000.0,13135.59,5100.0,1249.3,1.0,12.7,1
40.0,51594.41,129393.57,18500.0,4800.85,0.0,7.4,0
42.0,59194.44,136685.86,17600.0,6076.64,0.0,13.7,0
25.0,30415.69,16005.18,7800.0,5094.3,1.0,6.0,0
62.0,42860.89,75149.0,16900.0,4918.31,1.0,3.4,0
39.0,,176978.51,35900.0,8393.5,0.0,1.5,0
21.0,69238.06,37705.41,31000.0,4331.12,0.0,2.6,0
57.0,40144.89,27358.27,11500.0,3926.19,1.0,8.3,0
20.0,48417.42,69659.94,8300.0,1418.76,0.0,1.3,0
46.0,47253.22,41158.2,16800.0,3203.44,0.0,15.2,0
58.0,64162.43,138896.93,10500.0,4984.9,2.0,33.3,1
46.0,22974.99,6798.83,5200.0,1184.94,0.0,3.5,0
51.0,36248.27,89652.13,9300.0,6822.04,1.0,4.3,1
,100834.7,232593.95,37500.0,20701.79,1.0,18.4,1
,51868.15,98516.25,15500.0,2738.67,,25.6,0
30.0,32534.46,23849.04,5200.0,2492.83,0.0,5.0,0
32.0,33349.7,62055.7,11200.0,2446.62,1.0,4.6,0
40.0,83492.01,93887.52,22800.0,,1.0,13.3,0
61.0,,66946.22,16900.0,4032.52,0.0,40.0,0
43.0,73610.43,68060.24,22100.0,10542.08,1.0,20.9,0
,37193.88,80031.33,13500.0,2309.34,0.0,3.0,0
,27502.19,4097.59,5900.0,1307.76,1.0,0.6,0
57.0,62734.62,114814.42,23700.0,6368.26,1.0,4.4,0
26.0,51101.62,112904.82,18700.0,,0.0,4.9,0
22.0,81721.68,135256.0,34400.0,3188.02,1.0,3.3,0
49.0,92085.67,50946.3,14700.0,6747.07,0.0,8.8,0
37.0,43705.09,33133.43,12400.0,1995.65,1.0,4.5,0
67.0,66793.45,98398.82,23600.0,12418.07,0.0,38.6,0
28.0,42903.73,38290.39,7700.0,2953.91,0.0,0.6,0
32.0,79236.17,12190.66,21600.0,11216.76,1.0,5.2,0
49.0,62320.72,11190.26,27000.0,4852.54,1.0,15.7,1
45.0,37260.84,73777.74,10500.0,2258.5,0.0,15.1,0
39.0,35434.93,12926.5,15800.0,5511.1,0.0,15.3,0
58.0,63652.94,152431.93,10600.0,4753.63,0.0,14.2,0
34.0,108805.22,130615.6,39800.0,10185.51,3.0,,0
43.0,93039.34,191698.41,30200.0,15345.45,0.0,14.6,0
61.0,30766.89,10849.46,9200.0,1195.99,0.0,23.5,0
24.0,32770.83,79204.04,14500.0,3298.0,1.0,3.8,0
59.0,35800.37,5260.72,6800.0,2234.8,2.0,10.6,0
43.0,37875.59,7410.02,15900.0,3420.1,1.0,2.1,1
42.0,18215.06,2809.2,6500.0,323.49,0.0,2.9,0
27.0,87031.55,25787.0,19800.0,3287.57,2.0,2.0,0
62.0,41211.41,53309.86,17300.0,3152.31,0.0,22.0,0
36.0,71485.12,146308.76,19900.0,5433.67,0.0,15.1,1
28.0,44826.07,36190.65,17700.0,4257.92,2.0,7.0,0
30.0,53434.96,103371.71,14200.0,3745.32,1.0,9.5,0
25.0,35914.22,71779.41,14600.0,2279.92,0.0,2.5,1
57.0,,127510.14,18200.0,6560.37,0.0,15.8,0
21.0,32120.59,,6200.0,732.65,0.0,1.2,1
64.0,53503.17,25379.74,18500.0,7250.93,0.0,8.8,0
48.0,129875.79,56017.16,26900.0,16374.18,2.0,,0
45.0,74040.15,76238.54,20300.0,9730.01,0.0,16.0,0
28.0,64513.59,80590.18,13000.0,1655.76,0.0,9.9,0
60.0,,29362.8,3800.0,1040.35,0.0,7.0,1
18.0,76141.89,56066.56,16300.0,7136.12,0.0,0.0,0
66.0,80714.38,132112.35,25100.0,6605.6,1.0,37.4,0
64.0,63637.58,64153.12,18700.0,10335.83,0.0,11.6,0
69.0,61609.39,61107.59,18500.0,4722.22,0.0,42.3,0
55.0,49806.03,17658.75,11200.0,4518.67,1.0,26.0,0
41.0,79988.77,124399.09,28400.0,5969.45,0.0,21.8,0
64.0,125267.45,221019.98,45300.0,15806.73,0.0,18.8,0
48.0,66059.88,128754.96,17000.0,,0.0,19.9,0
58.0,30241.48,70855.62,12500.0,2509.18,1.0,18.6,0
63.0,31661.91,65702.75,10900.0,5069.84,1.0,28.4,0
67.0,83762.77,50253.32,30500.0,,0.0,22.0,0
43.0,30389.28,18319.48,7100.0,416.0,2.0,4.7,0
66.0,61122.36,140624.04,9200.0,793.32,1.0,24.4,0
67.0,44032.11,96906.29,18000.0,9928.17,2.0,25.9,0
22.0,28471.49,57190.74,11300.0,1511.44,0.0,3.2,0
37.0,,173714.44,16700.0,13101.83,0.0,14.0,0
69.0,82789.97,56752.9,21700.0,1448.79,1.0,33.9,0
58.0,24019.24,,8400.0,413.05,0.0,4.5,0
28.0,72320.73,30215.92,25000.0,4382.11,1.0,7.2,0
50.0,66247.7,64739.82,27000.0,6770.17,0.0,16.0,0
67.0,89543.01,83780.76,17200.0,6219.83,0.0,43.8,0
55.0,59878.28,,16700.0,2819.45,0.0,34.0,0
44.0,127529.33,160452.11,22800.0,12695.49,1.0,1.4,1
51.0,50211.71,63785.8,13400.0,6066.42,0.0,27.1,0
32.0,46015.95,65154.5,7100.0,1471.6,0.0,0.5,0
49.0,30185.76,36681.6,12700.0,5332.3,0.0,,0
38.0,30934.73,21404.92,9500.0,2072.01,0.0,10.8,0
63.0,29299.01,50641.92,11900.0,1996.72,0.0,6.7,0
22.0,,126304.58,10400.0,4227.29,0.0,3.0,1
23.0,46098.72,57196.46,10100.0,,0.0,0.0,0
55.0,66066.42,112809.74,15100.0,5537.17,1.0,6.2,0
,26224.54,36850.57,7000.0,1751.43,1.0,12.2,0
35.0,,10597.17,12700.0,5815.25,1.0,12.1,0
31.0,32095.59,36746.06,8500.0,2798.18,1.0,11.9,0
27.0,199099.99,21428.88,42100.0,16524.8,0.0,6.3,0
63.0,49049.79,,8300.0,2024.19,1.0,30.2,0
30.0,52061.46,70739.53,9100.0,4600.46,0.0,4.7,1
48.0,51716.3,19515.47,19500.0,,2.0,0.0,0
47.0,137543.79,202216.57,39000.0,15778.87,,3.5,0
,20578.38,46771.0,7600.0,550.62,0.0,1.1,0
47.0,52263.85,51059.94,18500.0,6571.54,0.0,19.6,0
23.0,20462.96,51657.32,3900.0,,1.0,2.1,1
46.0,15000.0,37712.88,2900.0,1736.13,0.0,20.5,1
25.0,34872.58,73644.34,13100.0,5179.89,1.0,3.7,0
,69376.14,144113.96,25400.0,2968.21,1.0,3.2,0
62.0,,36897.22,8800.0,2444.15,,8.4,0
60.0,68696.88,71233.78,11900.0,2100.49,0.0,35.3,0
61.0,57750.41,139139.19,8900.0,1347.09,1.0,31.2,0
50.0,49839.38,48564.63,11800.0,2937.14,1.0,28.6,0
34.0,115725.71,28303.16,17700.0,,1.0,1.9,0
65.0,37887.56,19463.7,8300.0,5000.02,0.0,46.5,0
28.0,68076.9,127076.36,18800.0,6171.96,0.0,2.1,0
30.0,18364.01,17989.25,3400.0,406.59,0.0,0.1,0
67.0,,30489.55,10400.0,1841.83,3.0,48.9,0
28.0,46428.57,99478.9,19500.0,5021.58,0.0,2.8,0
48.0,26652.87,33850.99,8700.0,,0.0,20.0,0
45.0,68809.65,102571.52,29600.0,4923.54,1.0,4.8,0
61.0,34774.14,15851.05,8800.0,2467.41,,24.9,0
23.0,153171.08,99685.86,50000.0,25874.94,1.0,4.5,0
58.0,15000.0,6222.96,3200.0,1503.36,0.0,12.8,0
33.0,62878.22,89391.65,,,1.0,10.1,0
21.0,55582.2,109002.13,10500.0,1220.32,0.0,0.6,0
52.0,45774.47,85034.28,6900.0,1234.36,1.0,21.2,0
65.0,39436.95,32026.08,16900.0,6270.71,1.0,15.8,0
43.0,56453.75,123024.28,17900.0,2841.28,1.0,5.3,0
29.0,102468.92,41338.03,43900.0,14270.65,2.0,3.4,1
28.0,19864.48,5866.89,5000.0,203.03,0.0,,0
54.0,33403.23,73776.02,8300.0,2852.25,,32.5,0
42.0,28848.4,,7800.0,4792.95,1.0,9.5,1
,28046.65,54780.89,10100.0,5130.2,0.0,4.2,1
36.0,66546.05,12175.49,21300.0,10664.96,2.0,8.1,1
40.0,77157.37,31160.92,33000.0,13105.89,1.0,7.1,0
55.0,102648.08,161449.87,16200.0,5094.08,1.0,27.5,0
35.0,77890.46,52452.43,28200.0,16931.27,0.0,,0
43.0,81771.59,9199.49,20400.0,3431.8,1.0,11.0,0
23.0,,,4700.0,1840.58,0.0,4.3,0
21.0,131944.67,126821.83,40000.0,17795.78,1.0,1.7,0
61.0,47769.64,98199.23,14400.0,2390.42,0.0,6.8,0
68.0,100689.59,211105.09,19200.0,4986.2,1.0,34.5,0
46.0,23725.36,37741.16,,1297.64,1.0,14.4,0
51.0,46870.7,40455.29,12800.0,6118.55,0.0,21.5,0
34.0,95397.68,116659.22,,6563.94,0.0,14.2,1
60.0,55091.72,99404.13,13500.0,,0.0,18.5,0
60.0,,9165.28,6700.0,3193.97,0.0,37.8,0
33.0,118882.16,109885.86,18000.0,11065.93,0.0,11.3,0
19.0,26826.66,61840.4,11800.0,6686.82,2.0,0.5,1
51.0,53516.43,56084.35,23200.0,1761.35,0.0,19.9,0
25.0,,134484.35,23500.0,10258.29,0.0,2.3,0
30.0,190501.28,49789.92,50000.0,3910.37,0.0,11.8,0
59.0,41150.31,87099.54,14500.0,,1.0,27.4,0
,45895.82,15853.81,7800.0,4326.44,1.0,0.3,0
47.0,41489.07,,7700.0,2168.36,1.0,9.5,0
49.0,62510.02,19519.51,26600.0,2860.43,0.0,19.3,0
53.0,77092.17,183206.08,26100.0,11503.94,0.0,2.0,0
64.0,104400.32,97970.49,42100.0,3026.26,1.0,1.1,0
47.0,85274.32,136322.15,35800.0,3181.07,0.0,13.1,0
18.0,40198.12,90922.87,11400.0,5848.52,0.0,0.0,0
60.0,88258.26,3785.38,14500.0,1525.66,0.0,18.4,0
56.0,57235.37,45691.29,11800.0,7673.67,0.0,10.0,0
34.0,84723.76,199692.9,14400.0,7298.31,0.0,2.6,1
37.0,87677.49,88707.09,18100.0,3621.33,1.0,13.1,0
41.0,144073.01,257332.97,39400.0,2908.71,0.0,11.8,1
67.0,43793.72,16267.11,8100.0,,0.0,,0
39.0,39052.74,,7800.0,3763.58,0.0,6.7,0
46.0,70848.43,27950.75,20100.0,14992.4,2.0,16.6,0
39.0,110140.29,202675.48,27800.0,5159.48,0.0,1.5,0
61.0,56097.04,54537.98,16300.0,9126.73,0.0,6.3,0
26.0,114534.04,144587.56,31900.0,11199.02,0.0,0.6,0
54.0,81963.97,42542.33,28100.0,8473.97,0.0,29.2,0
27.0,48015.09,82761.54,20700.0,7395.97,,6.8,0
,75962.97,68908.01,13900.0,4801.41,1.0,26.4,0
54.0,41735.36,40899.54,7500.0,898.81,0.0,25.8,1
45.0,62514.89,111498.82,25400.0,9569.4,,18.1,0
45.0,28455.72,16375.72,8600.0,3651.63,0.0,12.9,0
59.0,52005.57,113506.08,19800.0,2733.06,1.0,26.3,0
60.0,98697.36,193971.43,21200.0,11557.39,1.0,1.6,0
38.0,85844.1,133331.66,34200.0,9344.88,0.0,12.4,0
41.0,,26993.95,33600.0,1766.97,0.0,17.9,0
59.0,64375.46,113147.61,21900.0,2565.1,1.0,20.5,0
57.0,59629.62,3849.8,10800.0,1151.65,2.0,13.9,0
19.0,25330.53,52975.45,10600.0,2036.02,2.0,,0
25.0,47875.0,45018.53,18600.0,8657.74,0.0,4.5,1
65.0,60449.86,26907.03,22700.0,9193.48,1.0,32.6,0
44.0,27594.12,11635.3,4400.0,287.98,1.0,22.6,0
39.0,18938.39,46340.63,7400.0,,1.0,7.2,0
54.0,106649.14,221143.78,20400.0,14822.91,0.0,27.7,0
44.0,55854.37,33658.3,12100.0,442.83,0.0,14.6,0
46.0,61450.52,154319.2,19900.0,6305.45,0.0,24.7,0
20.0,75612.44,27110.38,17400.0,623.78,1.0,1.1,0
61.0,30052.46,56243.21,10500.0,1132.47,0.0,,0
30.0,42527.34,78086.1,14100.0,8262.63,1.0,6.9,0
62.0,133577.96,281410.58,24400.0,7082.6,0.0,33.0,0
27.0,40408.96,39183.03,,622.91,0.0,8.7,0
53.0,46188.53,49217.24,19700.0,2816.77,0.0,2.6,0
26.0,36254.08,57276.29,7200.0,668.53,2.0,0.4,0
44.0,34734.46,40151.07,11400.0,5572.42,,24.4,0
51.0,105165.31,,26600.0,5031.31,0.0,17.5,0
68.0,15000.0,28544.83,4300.0,1180.78,1.0,30.7,0
18.0,41183.45,68731.53,9700.0,2740.6,0.0,0.0,0
49.0,62022.1,74052.26,15900.0,,0.0,,0
42.0,149952.62,124004.79,23800.0,10479.57,1.0,18.4,0
46.0,27415.53,28931.29,12200.0,6949.12,1.0,20.9,0
24.0,24750.41,46879.96,8400.0,1028.05,0.0,1.9,0
66.0,32336.11,59673.9,9700.0,728.33,0.0,14.7,0
20.0,,174179.86,21900.0,5198.58,0.0,1.7,0
37.0,,122840.87,18200.0,11551.38,0.0,,0
37.0,22797.78,46039.57,6000.0,,0.0,16.7,0
47.0,57511.18,41912.74,14800.0,5713.3,1.0,7.4,0
52.0,137428.99,46910.63,39700.0,11999.35,,20.2,1
52.0,63493.21,122956.71,14800.0,,1.0,,0
66.0,59798.43,19096.64,12200.0,4353.63,1.0,32.5,0
56.0,,152707.49,19700.0,486.97,0.0,15.7,0
44.0,69473.57,,28000.0,13623.93,0.0,17.9,0
43.0,25329.86,35719.28,5000.0,1938.01,0.0,8.6,0
31.0,47138.51,43155.93,7500.0,1652.41,0.0,3.6,0
34.0,48637.32,67963.43,10900.0,3902.85,2.0,15.9,0
35.0,40534.9,77508.17,18000.0,3096.04,0.0,12.8,0
62.0,81770.59,160444.01,32600.0,5830.14,1.0,28.4,0
69.0,37034.45,12081.86,12200.0,5261.41,0.0,18.1,1
46.0,43652.64,95888.71,18700.0,8053.69,1.0,1.4,0
37.0,25435.38,41495.78,7200.0,703.97,0.0,0.6,0
44.0,67981.19,12973.61,30300.0,6076.98,2.0,14.4,0
35.0,95334.0,80600.25,22800.0,5962.97,1.0,13.0,0
21.0,43625.09,59499.0,9700.0,3807.06,1.0,1.6,1
18.0,87942.13,47017.07,30000.0,5585.01,2.0,0.0,1
67.0,,,13100.0,5174.61,2.0,1.6,0
18.0,,,5100.0,3103.22,2.0,0.0,1
43.0,52527.43,121008.51,12700.0,1304.98,0.0,5.9,0
62.0,48759.59,13466.83,16400.0,6627.33,0.0,19.7,1
37.0,57629.93,54118.29,13400.0,1385.26,0.0,1.4,0
69.0,63064.37,36583.92,10400.0,4141.77,0.0,48.7,0
40.0,35941.47,68911.22,15200.0,2326.67,0.0,4.9,0
27.0,130978.57,252031.03,50000.0,20465.94,4.0,8.3,1
28.0,52067.86,,23000.0,3968.17,1.0,4.3,0
58.0,48059.82,76868.68,17500.0,2759.44,1.0,,0
58.0,84687.03,133936.6,,8673.23,0.0,22.2,1
22.0,,58291.68,17400.0,2535.45,0.0,3.7,0
18.0,252585.48,405429.78,47400.0,3592.36,2.0,0.0,0
34.0,47765.33,,9900.0,953.39,0.0,12.0,1
39.0,66909.03,115914.68,,1414.45,1.0,19.0,0
51.0,34561.94,16078.34,14400.0,7101.07,1.0,4.6,0
62.0,91337.92,202237.47,18400.0,5463.64,0.0,4.2,0
58.0,65201.06,96847.29,27800.0,14419.65,0.0,17.0,0
46.0,44206.15,60667.06,13600.0,2054.47,1.0,26.1,0
21.0,32097.62,48978.88,11700.0,2047.54,0.0,1.6,0
22.0,24694.77,50521.96,4500.0,,,2.1,1
28.0,69649.36,84998.15,16100.0,1685.22,0.0,1.4,0
68.0,23573.35,27846.77,10300.0,2647.56,2.0,0.0,1
38.0,118786.67,97487.24,27300.0,11861.81,0.0,16.2,0
52.0,25394.63,11125.34,6100.0,2996.56,0.0,3.0,0
29.0,48677.64,24347.64,10200.0,1184.08,2.0,7.0,1
43.0,31922.78,2183.33,6000.0,2141.2,1.0,22.9,0
68.0,55249.34,121780.8,12200.0,1693.37,0.0,10.4,0
36.0,55044.89,118858.64,18900.0,13591.01,1.0,12.0,1
62.0,70748.16,41786.18,20300.0,3107.73,1.0,3.5,0
24.0,21681.89,1915.94,6900.0,1786.39,0.0,3.6,0
64.0,34261.53,43103.46,6400.0,951.82,2.0,7.5,0
24.0,96986.64,118206.77,37900.0,18171.55,1.0,4.4,0
43.0,80429.07,,31000.0,,2.0,7.5,1
57.0,15000.0,16068.01,2300.0,959.43,2.0,18.1,0
22.0,67937.11,,18000.0,2219.98,1.0,2.4,0
38.0,29159.06,9104.39,5000.0,2118.01,0.0,3.4,0
31.0,37983.47,36022.59,14700.0,1281.19,0.0,9.6,0
21.0,47268.69,111432.17,17500.0,1066.76,1.0,0.9,1
40.0,137920.69,17759.75,50000.0,13715.36,0.0,14.6,0
59.0,28980.59,30630.4,6400.0,2317.13,0.0,6.5,0
37.0,23333.93,19036.17,6700.0,3886.43,0.0,13.1,0
32.0,70982.69,94997.07,14600.0,614.81,1.0,1.8,0
67.0,53273.24,38404.06,13900.0,1277.03,1.0,20.8,0
69.0,111770.39,,34300.0,6105.23,3.0,12.6,1
62.0,43839.9,104152.63,7300.0,1442.51,1.0,32.9,0
46.0,112026.46,260858.79,40800.0,23045.02,0.0,7.3,0
25.0,54707.78,59443.74,17100.0,4931.84,0.0,6.2,0
58.0,74419.19,193789.95,29700.0,9614.78,0.0,35.7,0
65.0,143539.58,279993.96,33200.0,16226.95,0.0,9.2,0
36.0,49003.71,52659.09,20600.0,9093.7,1.0,11.0,1
65.0,101397.1,38085.08,45600.0,14334.63,1.0,4.1,0
56.0,37490.43,68460.4,16000.0,5940.76,1.0,14.9,0
63.0,62101.37,122142.16,23800.0,,0.0,32.1,0
,,7060.84,9000.0,89.82,0.0,17.8,0
63.0,40030.94,59233.99,12900.0,4217.83,2.0,28.1,1
44.0,28715.11,73054.35,5900.0,2193.5,0.0,7.3,0
21.0,112696.27,110709.19,39800.0,18793.52,0.0,1.1,0
32.0,153780.11,137763.42,50000.0,21699.8,0.0,1.4,0
52.0,43790.79,102100.7,19500.0,3209.91,0.0,24.4,0
,34070.16,11798.86,10600.0,1797.9,1.0,18.1,0
18.0,,57863.95,5700.0,387.01,0.0,0.0,0
20.0,63495.53,125905.25,22500.0,2170.39,0.0,0.5,1
64.0,37745.75,43142.63,16800.0,6261.22,0.0,14.9,0
41.0,38978.68,9869.84,7900.0,1728.4,1.0,7.7,0
44.0,144026.58,22704.15,35700.0,15800.04,0.0,0.7,0
57.0,45349.79,44061.19,14200.0,1451.53,1.0,13.3,0
53.0,77033.04,136786.23,15500.0,947.4,0.0,28.1,0
51.0,55925.55,72765.21,8800.0,4601.86,2.0,29.6,0
46.0,24025.64,45611.14,6000.0,1244.68,2.0,14.5,0
41.0,17909.23,31577.79,7300.0,1554.27,0.0,10.5,0
41.0,72584.98,104223.44,11800.0,262.3,1.0,0.7,1
59.0,,377560.11,42000.0,13266.21,0.0,36.0,0
21.0,65446.78,124697.78,24800.0,5521.74,1.0,0.0,0
20.0,78783.13,183565.2,34300.0,3424.92,0.0,1.9,0
51.0,31482.16,23657.38,14000.0,4598.04,2.0,16.1,1
66.0,99601.91,190009.2,27500.0,12309.53,0.0,16.4,0
40.0,98864.22,155134.87,43000.0,7381.59,0.0,20.3,0
69.0,35677.69,84716.46,5700.0,2274.59,0.0,1.2,1
40.0,75150.29,106934.98,28100.0,11033.25,1.0,12.8,0
62.0,18772.52,13354.14,6400.0,230.21,0.0,24.2,0
,83645.86,82120.51,18800.0,1645.05,2.0,0.9,0
48.0,38428.3,22561.74,11600.0,1538.6,,,0
58.0,25944.7,14994.42,4900.0,726.59,0.0,26.1,0
23.0,68980.83,88217.0,28400.0,7091.82,2.0,3.6,0
54.0,18712.78,43924.96,4800.0,2168.85,1.0,0.0,0
27.0,,37672.28,22500.0,5758.34,1.0,8.4,0
57.0,27464.03,,5400.0,1753.77,2.0,6.4,0
24.0,24154.7,53506.34,5100.0,,1.0,1.4,1
56.0,56157.29,54596.56,25100.0,6967.28,0.0,10.0,0
55.0,48848.03,120466.13,18400.0,2936.13,0.0,1.4,0
38.0,129842.01,93388.62,,6095.75,0.0,2.5,0
37.0,25062.28,28834.42,6000.0,1131.61,0.0,18.7,0
,123628.04,40888.38,24600.0,11338.21,0.0,0.6,0
,27375.76,69301.02,8200.0,1397.1,1.0,5.8,0
39.0,94057.86,210749.94,28100.0,1437.8,0.0,2.2,0
64.0,105203.89,222190.32,21300.0,,1.0,33.1,0
21.0,65701.38,27095.99,24300.0,1251.95,0.0,2.6,0
45.0,33705.88,83382.72,8700.0,1700.05,1.0,6.9,0
29.0,21725.18,51134.28,4500.0,669.33,1.0,0.2,1
55.0,16796.64,19416.68,4200.0,1122.14,1.0,8.3,0
68.0,164616.63,286368.99,50000.0,5847.01,0.0,2.8,0
53.0,45337.38,116451.77,16700.0,3963.11,0.0,3.6,0
64.0,27922.82,30853.22,8200.0,2250.11,1.0,19.8,0
58.0,27285.31,7991.07,8400.0,279.85,0.0,9.2,0
22.0,59917.11,130939.24,11500.0,952.21,0.0,2.1,1
30.0,42748.47,58419.93,,7497.41,0.0,3.0,0
40.0,17127.22,44317.69,7300.0,2057.58,,,1
67.0,91009.98,136966.95,32300.0,11625.08,0.0,,0
47.0,66236.71,7182.45,10300.0,2301.2,1.0,16.4,0
54.0,163398.39,235619.81,50000.0,,0.0,12.8,0
42.0,107417.12,197982.57,36400.0,5152.16,1.0,9.1,0
65.0,15000.0,5830.39,6700.0,4854.26,1.0,19.4,0
44.0,126776.93,135597.22,50000.0,4557.82,2.0,18.9,0
68.0,111803.12,61423.64,45500.0,17943.35,0.0,22.6,0
31.0,34827.98,58295.57,5900.0,2301.16,0.0,11.1,1
65.0,41791.76,105818.21,,5795.29,1.0,,0
64.0,69357.88,116014.01,23200.0,7714.3,2.0,,0
53.0,29480.11,52151.75,11500.0,939.07,1.0,19.6,0
56.0,46833.9,50686.04,12700.0,4254.57,0.0,3.6,0
33.0,98717.99,141945.59,24300.0,2965.25,0.0,3.0,0
39.0,73912.46,104297.37,,3802.72,0.0,8.7,0
38.0,36312.93,70677.22,7000.0,1718.39,0.0,4.1,0
38.0,100073.11,223304.29,25700.0,8919.76,0.0,17.5,0
25.0,,111119.18,,3443.88,1.0,1.1,0
66.0,63654.37,156342.82,10300.0,420.04,2.0,21.9,0
33.0,39776.86,85254.2,7800.0,2887.42,0.0,9.1,0
48.0,,22278.1,10100.0,5461.93,0.0,20.8,0
59.0,34048.63,47756.63,9200.0,4559.52,0.0,15.7,0
27.0,16910.15,40733.64,7600.0,2549.0,0.0,,0
,45803.91,112164.35,9300.0,4074.58,1.0,17.6,0
,50347.72,51685.88,9700.0,3829.62,1.0,14.5,0
26.0,58828.0,116982.91,25000.0,10253.61,2.0,0.5,1
34.0,112116.38,136372.83,46500.0,21300.65,0.0,7.4,0
28.0,36630.23,12117.72,5800.0,793.51,1.0,8.2,0
49.0,43449.25,100669.75,16300.0,4580.51,2.0,19.1,1
27.0,85794.19,221360.42,29700.0,21470.01,0.0,7.5,0
39.0,34492.14,46871.62,13100.0,3346.81,2.0,10.4,1
34.0,59411.89,8128.97,17700.0,5409.77,0.0,1.9,0
21.0,42405.39,90352.47,19000.0,3841.63,0.0,0.0,0
65.0,46808.75,59830.55,7600.0,4015.75,1.0,14.3,0
69.0,85381.69,19280.0,18800.0,3264.88,0.0,35.6,0
64.0,43300.88,24020.33,11600.0,3518.29,1.0,36.4,0
42.0,87068.15,34021.41,24800.0,909.54,2.0,7.1,0
38.0,16790.02,29490.42,7200.0,683.83,0.0,,0
54.0,22976.59,22846.26,7300.0,5647.74,0.0,15.2,0
55.0,15000.0,5815.43,2500.0,1027.04,0.0,15.2,0
66.0,26917.65,63190.13,7300.0,1437.76,1.0,11.1,1
18.0,165066.91,401393.68,45400.0,6664.61,0.0,0.0,0
42.0,53609.33,26300.41,23600.0,7728.01,0.0,4.7,0
68.0,35144.32,25517.43,11600.0,5288.72,0.0,,0
53.0,86654.49,129779.4,29500.0,1504.6,0.0,,0
34.0,94316.05,43239.32,34300.0,7751.06,1.0,0.1,0
58.0,26042.66,11832.27,9900.0,1506.9,,25.1,0
41.0,242539.55,227934.53,50000.0,,2.0,7.3,0
19.0,63946.27,153090.88,14100.0,1351.12,0.0,1.0,0
57.0,68968.92,171418.04,28400.0,5471.54,0.0,7.6,0
32.0,73009.14,156910.87,27000.0,3265.28,0.0,4.8,0
49.0,,133205.47,27200.0,6381.51,1.0,11.1,0
56.0,37313.7,67984.58,16800.0,757.11,2.0,0.3,0
23.0,192434.59,240648.0,50000.0,,0.0,,0
,,64253.38,18200.0,3741.73,0.0,0.0,0
64.0,96231.37,159518.84,41900.0,6883.22,0.0,43.2,0
40.0,40743.0,,8000.0,1255.62,1.0,19.6,1
56.0,36630.63,10786.53,11000.0,1917.69,0.0,20.3,0
34.0,169586.56,103808.71,50000.0,8464.17,0.0,8.7,0
51.0,50765.76,125247.54,12600.0,3036.18,0.0,21.6,0
58.0,53078.95,49288.38,21300.0,4815.88,1.0,,0
46.0,64226.45,44375.87,24300.0,1268.01,2.0,18.1,0
26.0,258089.65,277228.33,50000.0,5000.97,0.0,0.4,0
30.0,199039.13,148751.95,50000.0,3990.42,0.0,0.6,0
23.0,117039.83,29697.97,26700.0,3018.68,0.0,2.3,0
23.0,300000.0,176390.71,50000.0,20419.86,1.0,2.7,0
37.0,30737.97,50895.02,9700.0,1701.99,1.0,16.9,0
69.0,80300.44,50707.84,,5903.7,0.0,5.3,0
20.0,56697.97,94423.51,11200.0,2619.97,0.0,1.6,0
34.0,18742.47,4869.14,7800.0,179.73,,3.4,1
66.0,71528.99,9825.03,23500.0,2336.6,0.0,18.9,0
29.0,40356.35,90136.43,16000.0,3212.11,0.0,3.5,0
65.0,135957.89,262131.22,42600.0,3802.33,1.0,18.8,0
64.0,42744.12,72207.35,9200.0,1035.43,0.0,6.9,0
62.0,41310.2,6298.8,10400.0,3107.67,1.0,22.2,0
18.0,135922.66,,35900.0,16262.72,0.0,0.0,0
34.0,52089.97,111754.28,23000.0,,0.0,7.1,0
20.0,108850.06,45421.67,16500.0,6053.96,1.0,1.0,0
43.0,69885.65,147981.3,,5964.32,0.0,21.2,0
32.0,70450.31,113465.11,31300.0,10566.52,2.0,9.9,1
53.0,46796.87,90710.96,21000.0,4093.65,1.0,17.2,0
49.0,73227.48,130537.02,21500.0,12547.95,3.0,8.0,0
49.0,50066.38,54961.48,22000.0,2768.58,1.0,27.4,0
21.0,33447.02,26894.62,9000.0,2480.19,0.0,,0
35.0,50891.31,88881.19,8000.0,3291.02,0.0,3.8,0
66.0,117324.45,240579.01,25500.0,3902.48,0.0,12.9,0
36.0,74727.66,17990.52,32400.0,9633.61,0.0,14.5,1
60.0,85910.77,87365.39,13200.0,5769.72,0.0,1.9,0
69.0,54224.08,52753.1,17000.0,5208.1,0.0,50.6,0
52.0,16938.19,24051.93,2900.0,360.87,1.0,4.4,1
57.0,26033.59,8385.66,6100.0,970.96,1.0,31.0,0
